南投縣,台中市,台北市,台南市,台東縣,嘉義市,嘉義縣,基隆市,宜蘭縣,屏東縣,彰化縣,新北市,新竹市,新竹縣,桃園市,花蓮縣,苗栗縣,雲林縣,高雄市
4797.4027473003525,2905.909525951547,2360.515677304419,3172.3820531885467,8107.566153567848,2698.1816167405073,5080.52328791389,2059.5980041187945,4258.533293860422,4281.315537966397,4117.124735499467,2765.994356362909,4494.947418016299,5206.655841675697,4370.075066254442,4852.463255048014,3941.491439093673,4086.7946713159877,3041.818107719001
4978.666177744396,2925.719199483885,2346.5799319839907,3259.601860406527,8166.497893851122,2283.3682138037075,5848.784452080097,2092.134685586843,4388.860620669198,3825.2992393462487,3879.0261783666197,2777.070576006865,4469.920794486388,4750.0110723261105,4379.203266035412,4973.122142699235,3873.716495471664,4302.41525282204,3102.7266335352488
5068.276565404408,2901.754876609199,2367.831810687531,3229.925663953808,8066.328359800481,2832.346734461382,5662.625959935281,2215.685730492225,4334.53241026234,4185.293964480812,4206.620976417875,2791.1752106188005,4640.29308543792,4780.442082687,4409.385151252013,5369.690555411475,3731.724085575631,3671.8574547931266,3086.718569380311
5097.535070170623,2884.343796300919,2347.0210582109553,3287.366921670964,8342.843273204706,2729.7389632663508,6303.486366059755,2303.664346205645,4281.148826207653,4379.48702117687,4127.119830900968,2780.9618691582373,4497.7453529604845,4824.646053730781,4426.773975324793,5055.247782859548,4104.855772974955,4026.176158462339,3048.6093063235526
5164.337884535222,2912.5059457867137,2364.652258254011,3301.305342689275,7528.113870596099,2968.766997303562,6258.970945588214,2129.4373720634057,4497.903088106893,4327.175131302665,4450.900665959295,2777.1453900254664,4240.898730100928,4811.554553470374,4482.222873049262,5112.918630211667,4210.288525239671,3346.3963895201177,3122.3069032462436
4991.398447900523,2915.847089224285,2377.1924453133875,3191.6357332476514,8242.92091850228,2788.579492911857,5448.463850152062,2061.679559514171,4343.177251051216,4573.342994896671,4244.00811116214,2774.130462311711,4720.961693350993,4753.2122322079285,4345.5819533073945,5314.010630686442,3912.5055386230233,3751.8291138400004,3034.1644142108635
5026.129542144747,2958.636629770115,2351.463983435497,3185.0283341217328,8423.572328069626,2337.5616792830406,5991.934031570654,2105.7300072994453,4358.7494057207405,4328.8759001534945,4185.134767464913,2761.3587390719795,4493.721517434859,5124.683400501609,4414.077847069988,5230.941031262111,3894.7741392879707,4027.9211664168433,3102.0499939322985
5047.473835280323,2896.8324195616674,2322.281936079317,3274.1471348609894,7212.166740141804,2922.484189348429,5891.96334478469,2045.6777966068726,4284.273916187576,4441.802983440891,4192.040097376696,2794.159201506952,4387.94585364967,4707.283631571974,4395.651462936648,4629.556619828855,3757.1292295648723,4629.368178693087,3045.9355082769994
5060.030841697547,2945.348419219399,2353.85022264169,3214.2896219106283,7975.737870444162,2927.3999253835727,6004.3975903699065,2015.4552113161035,4606.633937431831,4295.216052706898,4114.264149148081,2741.818864833597,4387.3198664646525,4850.055723189851,4419.7980866140615,4587.210819896496,4261.4974408853295,4155.44176404832,3014.2657220833344
5054.772067499317,2878.339246665297,2360.5801937367505,3237.1205766590733,8213.026733161603,2230.8696144544892,6218.023085649279,2304.4273855041915,4531.084120515903,4241.32978379561,4182.059043576257,2764.041123247292,4596.269436179972,4591.493348936433,4436.584845868957,4558.241009202033,4043.875373869434,4016.1861500784184,2960.7864189522656
4875.527699941043,2940.166854396272,2360.1961553175593,3348.1954827338104,7896.787781547262,2717.9208648508416,5352.807820728274,2236.691807593233,4305.747678769606,4515.208190724034,4115.830988420313,2770.891313712254,4580.429248090075,4825.0659392002835,4379.973980379034,4853.192875600535,3968.5129671818213,4197.147789063826,3062.7425662507967
4546.9754811536,2906.6600536155775,2358.9794708235627,3218.1252992074183,7913.87555345402,2660.6626973724856,5903.497060582917,1395.1050459033268,4117.941588001548,4456.380822231511,4080.2930423192015,2770.851712004532,4595.223567222181,4786.409045426653,4361.121226478288,5505.473457274838,4065.3322575449274,4143.197683730421,3067.127498830456
5144.774044560218,2910.019255835007,2351.795834728019,3169.103138853653,7859.525142496233,2734.9595838274763,6019.37420620189,2225.223986429957,3930.547587415145,4321.99121926813,4569.883869147089,2780.46729959576,4458.223609834589,4867.828073751657,4347.178768964591,4863.066733734588,3910.1657005288616,4041.386715506966,3060.58479172407
5018.513110341656,2928.0782461254257,2339.6730965873276,3177.5172970895137,7061.363531170533,2623.4277575423566,5562.559703779002,2296.9324207666614,4300.202902109736,4132.306933058965,4237.047314952285,2783.163602529235,4528.116202252623,4931.185479648608,4372.082398420981,4849.0193620304035,4014.3692755236107,4068.7554139729345,3072.819749200553
5381.29020682545,2932.035212520856,2351.361426794452,3221.010053435285,5318.473557670244,2956.5475714865233,6422.922610249587,2182.14756077535,4449.180319548351,4266.386442491899,3977.7465387412294,2764.364117313776,4621.224520257141,4837.24557743714,4362.192381610298,5119.938927334409,3997.8325576704874,3836.3758224314824,3105.3771751487884
5046.578763018852,2909.087147830771,2356.01612799452,3272.15207996332,7666.788050324964,2908.6407671833113,5887.184883530439,2086.2777145630585,4390.056695096847,4134.538202001531,4533.303313285388,2787.170070649064,4538.4621211922,4616.371872589351,4439.1431343386375,4876.907774627061,3990.7081001296456,4068.902885649868,3063.440762923242
4954.410428064833,2869.684403501506,2392.3617212124987,3081.3558068594443,7632.413030177128,2651.1530326109464,5753.217383890491,2230.1185095438186,4188.230455353076,4324.949625693034,4268.5123393237545,2747.38384490753,4524.135532653987,5032.471093235018,4409.950805398764,4887.589573636325,4220.860466882759,3904.406013764559,3063.0085972249185
4732.648610553806,2891.606612903719,2427.280945141277,3299.3791142147334,7090.324371877909,2143.308144237035,5924.841402600416,2324.0715475774487,4339.398974031201,4476.296840744937,4024.5403652463115,2816.6063089091804,4496.5864186496665,4791.613762536195,4389.346416697501,4891.009947614423,3876.2867357217265,3955.172060452446,3034.1324060132392
5175.369821704602,2917.3809762510728,2398.602414146,3185.4326774670494,7509.169011466906,2517.120604819076,5800.748829417208,2413.7995507986543,4528.245912072151,4154.754268931631,4172.367988829874,2767.4258744081735,4707.5685912868785,4910.634362171591,4389.41410941588,4867.6073350458955,4388.973395213077,3904.12291941329,3107.022239229804
4870.996846357688,2953.8359188319987,2382.3503373950025,3248.990770217248,8070.3572956786165,2693.9488314957207,5950.292067323081,2181.696166355929,4112.237350662751,4332.811306631355,4223.458971783402,2753.809497449773,4390.495900784591,4707.860465159945,4385.120685200079,4679.2355224032435,4014.6372789545107,4241.837424785929,3067.330371485284
5382.782781215849,2935.444722234019,2325.3128373986697,3204.050608691333,7537.723848964029,1930.1962559897406,6389.390240890633,2275.4861325936376,4584.13277536291,4313.924750206699,4242.286802506949,2757.6034619360335,4558.1425353435025,4800.508731685155,4384.81444597399,4874.478568472039,3852.2599697821984,4058.1208957867625,3110.5092836822673
5081.659931960709,2924.9171329668925,2358.2535056254087,3194.8313183881282,7820.942926820844,2855.1744441594474,5856.090149665107,2273.2267933681487,4279.638615436274,4413.736218768767,4325.932962323432,2780.2728479432126,4533.366959388029,4759.498245613454,4381.299313484196,4909.02611146631,3919.218757318669,4218.960990305911,3099.2471727128404
