南投縣,台中市,台北市,台南市,台東縣,嘉義市,嘉義縣,基隆市,宜蘭縣,屏東縣,彰化縣,新北市,新竹市,新竹縣,桃園市,花蓮縣,苗栗縣,雲林縣,高雄市
4392.7643519672765,2932.552770238473,2434.805401144686,3133.925263043778,7166.910667299249,2461.2072700120307,5976.453625493867,1692.0239377805703,4802.523666430986,2929.403153308872,3590.755106423577,2765.746042460894,4807.26444853968,4585.08476686861,4145.016712514879,4224.033656914593,4302.27621040661,5353.535664070198,2872.3106833762017
6201.2371416262595,2815.0433653627847,2309.9756900571942,2973.090882646982,7131.824462776235,2985.7759344985766,6678.87527684081,1740.0174345776356,4538.564131190106,4940.6357207385,4392.423099864784,3120.861454428025,4905.97167191655,4827.684887271956,4543.570342010062,4489.476710487612,4872.720030676735,4230.768256305136,2866.9297327954305
4965.194951535678,2975.2001535260356,2404.2005151845124,3313.5643884929427,3431.1029642056974,-871.6540312827274,6254.073139905966,1967.9893370571588,5045.967234621077,3832.749821263342,4198.722501280879,2845.3359406890168,4382.5418416212315,5321.259101857925,4289.428452478675,5682.51614512953,4738.543060243154,3860.777626491937,3169.4531282964554
4480.570489999278,2895.6420925887533,2194.2643757458245,3189.2694648805077,2722.2543211800967,56.340103344358795,6384.871154888087,1970.2365504686807,4789.1057320725695,5151.451414489426,3525.8248547841768,2779.003413676704,4797.086126848258,4843.66565713124,4418.757100382163,7657.829379987599,3126.601208886723,3362.570043325664,2353.1809013622324
4585.037675684889,2812.6475506398074,2290.646514404927,2909.3072278141444,8752.21166283449,2180.3421168188806,5481.925899228693,1618.3438350696051,4430.282838587195,4655.437406052432,3877.684707335663,2648.765044313512,3513.9755669788938,4802.654373756224,4527.324920077887,6781.023387739365,3677.0109119674776,4497.184850003969,3111.990275747659
5434.439548460994,2874.8771786015823,2323.6116232435065,3493.3001384703016,8653.61141866059,4189.246896007876,5742.14864362956,2490.3280184957516,4072.940052341791,4301.281638148315,4151.157205205449,2752.248669983839,4373.685406471182,4628.451587425435,4562.82649625302,7310.184626257498,3952.8015565920928,4643.686456493422,3170.077792765518
4658.169435516946,2835.2078405425373,2350.826746960575,3165.4387839192805,9042.509310103265,2496.9871459574188,6429.863345733835,2060.6169132241553,4463.49500441416,4140.812180096793,4222.417613052706,2805.641300611189,4300.236078224289,5371.565943122745,4387.262920933383,4581.4128568522,3505.7136294836314,4523.417994735872,2819.3785583502913
4919.665850533003,2901.606021336796,2286.0370798150548,2672.3470134472145,9535.433032109166,2324.9107242382665,7641.13968127775,2672.8103419812023,2889.0417873300967,5205.011070342446,4340.405670523706,2804.2786593541964,4309.065289494378,4880.642119925141,4310.017428153589,6522.619065567741,3787.14248323763,3691.2739377021708,3079.248957500036
4722.149669022767,2749.3271790560675,2372.2013871380977,3250.063937147783,8169.702524339458,2787.910047327016,5178.983919143124,2427.6804156108633,4081.582403964411,4124.49725656296,3446.630487828891,2707.4999747834668,4094.23437333552,5438.120886001257,4425.907150689094,3845.0709969583186,3053.1103051021646,4785.482248247891,3033.767199740988
5640.536681713391,2897.422902981607,2326.376700387826,3137.426842677862,6461.95165491662,2284.9446943019243,7882.930451256817,2297.412339763935,5196.827497964728,3438.0468076103016,3701.461520839643,2821.4399707407288,3961.761435382198,4622.642456148149,4582.466935888317,6447.148459343631,4225.914080685446,4361.9904713552805,2979.9143936773603
4133.353574401545,2958.974522574585,2335.556517437138,3201.1083114279254,10118.270796335277,2956.609594529814,6597.906884741604,2488.6447280595607,3809.520732120652,4615.006995019824,3527.0060641722444,2716.759987820988,4219.437962808472,4664.286304735187,4262.119069128559,4690.795359797039,4739.16862243482,4170.937319453366,3113.4878496069596
5869.742073984738,2805.8439153236063,2400.5684269729286,3359.5259411480533,8529.229350434984,5185.77808863636,6125.006072223524,5017.557088190153,4524.411351933826,4876.015863815319,4483.907886154073,2785.728136124364,4654.6317221496865,4821.053453792654,4218.848517361659,4687.887160209639,3300.046587229008,4224.371868969916,3305.734997607668
4815.555145734097,2915.919375161106,2355.554381156814,3042.471178142944,9251.119859892588,3119.4773844468655,5751.564607810248,2628.0279047573,4748.928633688175,4064.3377143206603,4017.630543181356,2831.9961145337766,4653.5923163411335,4213.756202977928,4256.870453205372,5651.882405239285,3694.9679779994494,3464.2946323874758,3019.6928998329163
5123.932377812169,2838.5159995478516,2316.487524058391,3147.404575058896,6767.768183296064,2258.23168044571,6025.223303042431,1425.346330197853,4319.0635566470955,4162.502329844628,4464.525284924144,2759.650087305134,4483.305490102742,4642.5132730082305,4656.768632655504,4575.176004707051,4152.634040034975,3551.7267175946577,2860.9393786046767
3351.708643269118,2736.3381273103832,2336.9096529272247,3097.0182317062677,7075.518664028136,4415.9800619091875,7244.141438593049,1358.4026087694062,5214.977821048393,3457.195951166158,4167.006166791422,2753.9279601070025,2516.7073919919867,4692.92613750929,4407.9979113771415,5605.46091622539,1778.279079536751,4885.860853821636,2984.11855972559
4302.479028054515,2904.9653789706067,2445.580651551243,3344.313511121462,10134.379693856717,2533.1628142123996,6464.668390427532,2612.8479642691036,4438.672610527618,4881.075146265792,4316.010935632316,2642.09168438454,3716.069768350242,5140.0389512915735,4300.528708719989,4637.663606992273,3911.824221458496,3401.5870393484747,3200.7451393198744
5256.271293073134,2913.6524661089934,2333.4594272397453,3162.5308363664885,10126.704973755832,2050.5431212016247,4780.424503775212,1920.137727081111,3969.7708989562125,4787.325712001939,3837.3554838388227,2844.104715356591,4688.16776671271,5232.980986107661,4660.858017196278,4773.8730594334875,4646.59171579073,5356.197334589077,2934.3747506488953
4404.256406972735,2718.3166120256233,2448.454143825673,2918.211555611545,10599.415820618718,3168.9120520312263,4865.372907287891,2239.867205223246,5601.020058283039,4694.438737775704,4492.100729318308,2848.7893974781778,5617.579097820961,4175.302278228546,4323.557705422467,5572.143755016252,3925.647597972012,4065.581807112743,3253.31037779678
6768.658960515884,2941.2361375845376,2379.675611832057,3093.1562911438727,6362.444196976997,2738.7563842446043,5213.6328589572,2145.387088645378,4613.275998033195,3874.288035987321,4161.848701368939,2692.665905964887,4387.417099379714,2732.8802894531987,4386.2176516669815,5551.096368744906,3849.4940318364856,3690.2518983607765,2948.1091839969563
6695.577443447697,2853.186705646672,2289.0089951441,3506.7530139703526,9496.53006684827,-1484.4774054300274,5728.805173798897,2394.7609398597037,4262.226853513855,4000.133654586053,4156.390842099724,3108.2737603251976,5200.589555071741,4813.183695035661,4392.8050886196015,6335.018789415307,4654.755125824171,4364.5402441356555,3048.6443684424657
4561.414880267556,2847.93191745439,2323.2674703682205,3184.713347382865,7490.6179158497325,2214.5795356227527,6149.695095728526,3809.55789563584,4340.344015248622,4234.182875605661,3239.6475178304345,2783.931019251638,4408.364636538267,3589.046428943221,4469.145679086656,6368.849856589262,3326.8011319544876,4779.462169807675,3054.464396671592
