全國
3382.0650887329903
3368.0288693494754
3377.4705894310264
3372.730432942072
3381.1671440965933
3369.7934144545834
3373.749133314849
3375.890293634434
3373.9694407223496
3371.9837337749004
3377.564667506675
3375.4071976547684
3375.9781433727276
3367.2151793252738
3373.841765146496
3366.3642416533585
3373.58765437041
3376.1907110902425
3374.0590510081624
3376.888966224639
3372.1746615707875
3375.0735444127213
3377.1038324909073
3367.770673852476
3373.2604053704936
3373.694780732215
3372.9462486141147
3378.8262988760075
3374.280353357528
3367.4501828541324
3371.231330759125
3370.346603691426
3381.5528874302036
3370.024039915865
3374.0439406853225
3372.910665593929
3376.5172417044437
3373.201453168128
3372.868044871468
3376.5781611400307
3375.922780908967
3363.3966080524388
3373.0712350450294
3375.3463345447767
3372.849864834839
3373.9957886950897
3378.393716706233
3369.8348471898657
3375.4941810269156
3375.809435933589
3368.6357153889094
3369.2950462864633
3376.386948395128
3370.64632475557
3373.4662467037647
3380.7912273714333
3371.485640646519
3365.3890695459163
3372.3765013848683
3372.208332845306
3372.528398573013
3374.1269786239372
3369.9723727339606
3371.262859478986
3373.7716956782556
3374.4889297655077
3371.4693787478304
3373.535658377451
3375.5310821965236
3370.400652340255
3374.2115451405634
3373.63114668895
3369.6677580792066
3366.5667246446296
3372.4520103964933
3375.2437523142044
3368.8131934361154
3370.628986730409
3373.32640895811
3374.150419617866
3378.4086044818787
3368.249531382323
3372.9661024519764
3372.747428278931
3371.0917788330953
3370.3383970043756
3374.270153843629
3376.0093225619626
3368.8767794646005
3370.1951482646996
3369.9734871980063
3380.7535972409855
3373.0683059817084
3374.1896957050226
3373.2206744031837
3373.6341889478335
3377.4677486909814
3373.6701729595325
3378.757965916628
3371.8102365044074
3382.542364890314
3375.492031267098
3365.99334782055
3377.1279203063764
3375.085645895431
3372.004741697513
3378.492895966144
3370.9635172198923
3373.140251040024
3369.2229067225435
3373.7638762351808
3371.5280079547797
3372.415849850835
3373.6133494935634
3369.589201616438
3369.787700205441
3375.5481285105825
3373.608219166831
3373.6652794038805
3369.816188799526
3372.900280758297
3378.447638210065
3370.2756736928245
3370.866073763609
3382.972412546743
3378.026071593828
3368.8142528477097
3375.9339041363432
3373.0184920303377
3374.054248810729
3372.765147611827
3370.77737463946
3370.765520854534
3372.2367176679713
3378.9596750534747
3375.380883234792
3376.814521974675
3374.4178885058727
3374.618119480736
3378.080211780041
3370.6403317397626
3367.9446958610615
3370.572611660629
3375.6106158992798
3368.114292348807
3372.667748632661
3374.471557147937
3374.1066705852722
3372.9631128017363
3374.150664902367
3370.170127305769
3371.976696386094
3373.7122809613866
3375.47682715317
3375.5649462642727
3372.3073107632713
3373.6849020280206
3367.1943626043
3372.9209224176993
3371.535730916519
3374.3675395848713
3374.059501358135
3373.4201146785817
3373.699364365372
3374.734573143157
3371.898225044223
3374.741273921261
3379.2263471577226
3379.423852551845
3380.9053934116764
3374.033948472557
3376.551542448908
3372.3304842756966
3373.5169530642106
3373.067917824279
3370.8474847900807
3376.245031749318
3369.580903511515
3375.169444201084
3374.1078120246757
3368.630952541009
3373.700095755271
3369.387378017453
3371.346358381892
3378.9300569304723
3372.828340080078
3371.3355594307827
3383.385663115331
3376.9011777809405
3367.226287390675
3382.949483228887
3377.7508480933875
3374.7886101986783
3371.9879338056253
3374.4815715488903
3373.4065811593186
3370.6177157999946
3371.1613870226784
3374.075574201241
3378.971454377145
3379.247244446265
3368.2404898526497
3371.554604062465
3372.333050721062
3369.8287668142557
3369.0593801080495
3372.2156254945803
3373.726576039207
3372.6060537019775
3372.4065149368344
3376.5610887316475
3372.096574957
3371.8772286315343
3373.3480259621956
3368.930039673225
3377.5579444077816
3375.2758327604424
3368.7951954492796
3375.3979589821874
3367.2696809107506
3372.4120981374617
3374.201589402921
3374.472681335451
3372.101309438305
3374.8345186167544
3376.468731468434
3376.5331708243475
3370.2229714450086
3374.3240731013816
3373.789751950972
3376.2090803376536
3374.8637073599534
3374.732667370454
3367.396700915589
3372.386224222626
3367.7420076044928
3367.569661681246
3364.884498520818
3369.2996589445265
3372.779073927578
3373.617892168349
3367.231060012317
3374.025062639669
3375.3859350988264
3372.0782544767276
3370.9468886125637
3372.4250790982314
3370.8032211888226
3367.774537724612
3373.014850133594
3373.296708604889
3370.331381749606
3369.243476346299
3372.5753952216064
3367.6548704554034
3378.811739198293
3370.3785308747106
3371.879128574215
3368.677402562547
3373.580557864324
3381.8764201794284
3376.0939304321387
3365.871936153589
